dataset,rel_type,rel_num,augmentation,subj_position,subject,template,to_send,num_tokens_sub,unrelated_origin,corr_answer,repetition,num_tokens_obj
LAMA_Trex,Hu_original,P103,original,,Firmin Abauzit,The native language of [X] is [Y] .,The native language of Firmin Abauzit is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Dasaradhi,The native language of [X] is [Y] .,The native language of Dasaradhi is ,,,Telugu,,
LAMA_Trex,Hu_original,P103,original,,S. S. Rajamouli,The native language of [X] is [Y] .,The native language of S. S. Rajamouli is ,,,Telugu,,
LAMA_Trex,Hu_original,P103,original,,Oleg Kotov,The native language of [X] is [Y] .,The native language of Oleg Kotov is ,,,Russian,,
LAMA_Trex,Hu_original,P103,original,,Jean-Paul Sartre,The native language of [X] is [Y] .,The native language of Jean-Paul Sartre is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Louis Jourdan,The native language of [X] is [Y] .,The native language of Louis Jourdan is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Evert Willem Beth,The native language of [X] is [Y] .,The native language of Evert Willem Beth is ,,,Dutch,,
LAMA_Trex,Hu_original,P103,original,,Michel Poniatowski,The native language of [X] is [Y] .,The native language of Michel Poniatowski is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Seamus Heaney,The native language of [X] is [Y] .,The native language of Seamus Heaney is ,,,English,,
LAMA_Trex,Hu_original,P103,original,,Alexander Pushkin,The native language of [X] is [Y] .,The native language of Alexander Pushkin is ,,,Russian,,
LAMA_Trex,Hu_original,P103,original,,Marc-Philippe Daubresse,The native language of [X] is [Y] .,The native language of Marc-Philippe Daubresse is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Myriam Bru,The native language of [X] is [Y] .,The native language of Myriam Bru is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Robert Garnier,The native language of [X] is [Y] .,The native language of Robert Garnier is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Andy Murray,The native language of [X] is [Y] .,The native language of Andy Murray is ,,,English,,
LAMA_Trex,Hu_original,P103,original,,Alphonse Pyramus de Candolle,The native language of [X] is [Y] .,The native language of Alphonse Pyramus de Candolle is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Georges Courteline,The native language of [X] is [Y] .,The native language of Georges Courteline is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Agoston Haraszthy,The native language of [X] is [Y] .,The native language of Agoston Haraszthy is ,,,Hungarian,,
LAMA_Trex,Hu_original,P103,original,,Pierre Blanchar,The native language of [X] is [Y] .,The native language of Pierre Blanchar is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,"Claude Henri de Rouvroy, comte de Saint-Simon",The native language of [X] is [Y] .,"The native language of Claude Henri de Rouvroy, comte de Saint-Simon is ",,,French,,
LAMA_Trex,Hu_original,P103,original,,Sourou-Migan Apithy,The native language of [X] is [Y] .,The native language of Sourou-Migan Apithy is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Christine Boisson,The native language of [X] is [Y] .,The native language of Christine Boisson is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Jean Rollin,The native language of [X] is [Y] .,The native language of Jean Rollin is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Thierry Lhermitte,The native language of [X] is [Y] .,The native language of Thierry Lhermitte is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Miho Mosulishvili,The native language of [X] is [Y] .,The native language of Miho Mosulishvili is ,,,Georgian,,
LAMA_Trex,Hu_original,P103,original,,John Calvin,The native language of [X] is [Y] .,The native language of John Calvin is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Pierre Pelot,The native language of [X] is [Y] .,The native language of Pierre Pelot is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Louis Legendre,The native language of [X] is [Y] .,The native language of Louis Legendre is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Christian Bouchet,The native language of [X] is [Y] .,The native language of Christian Bouchet is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Cees Nooteboom,The native language of [X] is [Y] .,The native language of Cees Nooteboom is ,,,Dutch,,
LAMA_Trex,Hu_original,P103,original,,Henricus Hondius II,The native language of [X] is [Y] .,The native language of Henricus Hondius II is ,,,Dutch,,
LAMA_Trex,Hu_original,P103,original,,Fernand Ledoux,The native language of [X] is [Y] .,The native language of Fernand Ledoux is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Milly Mathis,The native language of [X] is [Y] .,The native language of Milly Mathis is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Boris Kochno,The native language of [X] is [Y] .,The native language of Boris Kochno is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Angelica Agurbash,The native language of [X] is [Y] .,The native language of Angelica Agurbash is ,,,Russian,,
LAMA_Trex,Hu_original,P103,original,,Oleg Skripochka,The native language of [X] is [Y] .,The native language of Oleg Skripochka is ,,,Russian,,
LAMA_Trex,Hu_original,P103,original,,Fredrika Bremer,The native language of [X] is [Y] .,The native language of Fredrika Bremer is ,,,Swedish,,
LAMA_Trex,Hu_original,P103,original,,Korney Chukovsky,The native language of [X] is [Y] .,The native language of Korney Chukovsky is ,,,Russian,,
LAMA_Trex,Hu_original,P103,original,,Peter Kassovitz,The native language of [X] is [Y] .,The native language of Peter Kassovitz is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Gaby Morlay,The native language of [X] is [Y] .,The native language of Gaby Morlay is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Gabrielle Fontan,The native language of [X] is [Y] .,The native language of Gabrielle Fontan is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Dmitry Merezhkovsky,The native language of [X] is [Y] .,The native language of Dmitry Merezhkovsky is ,,,Russian,,
LAMA_Trex,Hu_original,P103,original,,Mabrouk El Mechri,The native language of [X] is [Y] .,The native language of Mabrouk El Mechri is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,"Claude Victor-Perrin, Duc de Belluno",The native language of [X] is [Y] .,"The native language of Claude Victor-Perrin, Duc de Belluno is ",,,French,,
LAMA_Trex,Hu_original,P103,original,,Roger Hanin,The native language of [X] is [Y] .,The native language of Roger Hanin is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Roland Armontel,The native language of [X] is [Y] .,The native language of Roland Armontel is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Viacheslav Belavkin,The native language of [X] is [Y] .,The native language of Viacheslav Belavkin is ,,,Russian,,
LAMA_Trex,Hu_original,P103,original,,Michel Godard,The native language of [X] is [Y] .,The native language of Michel Godard is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Edmond Michelet,The native language of [X] is [Y] .,The native language of Edmond Michelet is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Adurthi Subba Rao,The native language of [X] is [Y] .,The native language of Adurthi Subba Rao is ,,,Telugu,,
LAMA_Trex,Hu_original,P103,original,,Jacques Toubon,The native language of [X] is [Y] .,The native language of Jacques Toubon is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Maurice Bucaille,The native language of [X] is [Y] .,The native language of Maurice Bucaille is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Martine Brochard,The native language of [X] is [Y] .,The native language of Martine Brochard is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Marcelin Pleynet,The native language of [X] is [Y] .,The native language of Marcelin Pleynet is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Armand Trousseau,The native language of [X] is [Y] .,The native language of Armand Trousseau is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Kozma Prutkov,The native language of [X] is [Y] .,The native language of Kozma Prutkov is ,,,Russian,,
LAMA_Trex,Hu_original,P103,original,,Sylvia Lopez,The native language of [X] is [Y] .,The native language of Sylvia Lopez is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Georges Perec,The native language of [X] is [Y] .,The native language of Georges Perec is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Lee Chang-dong,The native language of [X] is [Y] .,The native language of Lee Chang-dong is ,,,Korean,,
LAMA_Trex,Hu_original,P103,original,,Pierre Fresnay,The native language of [X] is [Y] .,The native language of Pierre Fresnay is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,William-Adolphe Bouguereau,The native language of [X] is [Y] .,The native language of William-Adolphe Bouguereau is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Park Bum-shin,The native language of [X] is [Y] .,The native language of Park Bum-shin is ,,,Korean,,
LAMA_Trex,Hu_original,P103,original,,Ram Gopal Varma,The native language of [X] is [Y] .,The native language of Ram Gopal Varma is ,,,Telugu,,
LAMA_Trex,Hu_original,P103,original,,Constantijn Huygens,The native language of [X] is [Y] .,The native language of Constantijn Huygens is ,,,Dutch,,
LAMA_Trex,Hu_original,P103,original,,Lannick Gautry,The native language of [X] is [Y] .,The native language of Lannick Gautry is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Jean Reno,The native language of [X] is [Y] .,The native language of Jean Reno is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Christine Albanel,The native language of [X] is [Y] .,The native language of Christine Albanel is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Pietro Mennea,The native language of [X] is [Y] .,The native language of Pietro Mennea is ,,,Italian,,
LAMA_Trex,Hu_original,P103,original,,Michel Etcheverry,The native language of [X] is [Y] .,The native language of Michel Etcheverry is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Audrey Tautou,The native language of [X] is [Y] .,The native language of Audrey Tautou is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Dmitry Muratov,The native language of [X] is [Y] .,The native language of Dmitry Muratov is ,,,Russian,,
LAMA_Trex,Hu_original,P103,original,,Geoff Dyer,The native language of [X] is [Y] .,The native language of Geoff Dyer is ,,,English,,
LAMA_Trex,Hu_original,P103,original,,Marcel Ichac,The native language of [X] is [Y] .,The native language of Marcel Ichac is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Polina Zherebtsova,The native language of [X] is [Y] .,The native language of Polina Zherebtsova is ,,,Russian,,
LAMA_Trex,Hu_original,P103,original,,J. Robert Oppenheimer,The native language of [X] is [Y] .,The native language of J. Robert Oppenheimer is ,,,English,,
LAMA_Trex,Hu_original,P103,original,,Alain Robbe-Grillet,The native language of [X] is [Y] .,The native language of Alain Robbe-Grillet is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Bernadette Lafont,The native language of [X] is [Y] .,The native language of Bernadette Lafont is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Eugene Roshal,The native language of [X] is [Y] .,The native language of Eugene Roshal is ,,,Russian,,
LAMA_Trex,Hu_original,P103,original,,Louis Edmond Duranty,The native language of [X] is [Y] .,The native language of Louis Edmond Duranty is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Viktor Bychkov,The native language of [X] is [Y] .,The native language of Viktor Bychkov is ,,,Russian,,
LAMA_Trex,Hu_original,P103,original,,Jean-Baptiste Solignac,The native language of [X] is [Y] .,The native language of Jean-Baptiste Solignac is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Olivier Marchal,The native language of [X] is [Y] .,The native language of Olivier Marchal is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Ingrian Finns,The native language of [X] is [Y] .,The native language of Ingrian Finns is ,,,Finnish,,
LAMA_Trex,Hu_original,P103,original,,Manuel Blanc,The native language of [X] is [Y] .,The native language of Manuel Blanc is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Erick van Egeraat,The native language of [X] is [Y] .,The native language of Erick van Egeraat is ,,,Dutch,,
LAMA_Trex,Hu_original,P103,original,,Gwen Stefani,The native language of [X] is [Y] .,The native language of Gwen Stefani is ,,,English,,
LAMA_Trex,Hu_original,P103,original,,Ivan Ivanov-Vano,The native language of [X] is [Y] .,The native language of Ivan Ivanov-Vano is ,,,Russian,,
LAMA_Trex,Hu_original,P103,original,,Claude Ribbe,The native language of [X] is [Y] .,The native language of Claude Ribbe is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Pyotr Vyazemsky,The native language of [X] is [Y] .,The native language of Pyotr Vyazemsky is ,,,Russian,,
LAMA_Trex,Hu_original,P103,original,,William Habington,The native language of [X] is [Y] .,The native language of William Habington is ,,,English,,
LAMA_Trex,Hu_original,P103,original,,George Sluizer,The native language of [X] is [Y] .,The native language of George Sluizer is ,,,Dutch,,
LAMA_Trex,Hu_original,P103,original,,Olympe de Gouges,The native language of [X] is [Y] .,The native language of Olympe de Gouges is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Christopher Smart,The native language of [X] is [Y] .,The native language of Christopher Smart is ,,,English,,
LAMA_Trex,Hu_original,P103,original,,David Beckham,The native language of [X] is [Y] .,The native language of David Beckham is ,,,English,,
LAMA_Trex,Hu_original,P103,original,,Blaise Pascal,The native language of [X] is [Y] .,The native language of Blaise Pascal is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Pierre Magnier,The native language of [X] is [Y] .,The native language of Pierre Magnier is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Odette Joyeux,The native language of [X] is [Y] .,The native language of Odette Joyeux is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Kad Merad,The native language of [X] is [Y] .,The native language of Kad Merad is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Maurice Schutz,The native language of [X] is [Y] .,The native language of Maurice Schutz is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Bernard Giraudeau,The native language of [X] is [Y] .,The native language of Bernard Giraudeau is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Pierre Trabaud,The native language of [X] is [Y] .,The native language of Pierre Trabaud is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Georges Leygues,The native language of [X] is [Y] .,The native language of Georges Leygues is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Vladimir Bekhterev,The native language of [X] is [Y] .,The native language of Vladimir Bekhterev is ,,,Russian,,
LAMA_Trex,Hu_original,P103,original,,Jenson Button,The native language of [X] is [Y] .,The native language of Jenson Button is ,,,English,,
LAMA_Trex,Hu_original,P103,original,,Pierre Louis Prieur,The native language of [X] is [Y] .,The native language of Pierre Louis Prieur is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Isaac Massa,The native language of [X] is [Y] .,The native language of Isaac Massa is ,,,Dutch,,
LAMA_Trex,Hu_original,P103,original,,Jean Giraudoux,The native language of [X] is [Y] .,The native language of Jean Giraudoux is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Aleksei Dikiy,The native language of [X] is [Y] .,The native language of Aleksei Dikiy is ,,,Russian,,
LAMA_Trex,Hu_original,P103,original,,Clovis Cornillac,The native language of [X] is [Y] .,The native language of Clovis Cornillac is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Antonietta Di Martino,The native language of [X] is [Y] .,The native language of Antonietta Di Martino is ,,,Italian,,
LAMA_Trex,Hu_original,P103,original,,Anna Bijns,The native language of [X] is [Y] .,The native language of Anna Bijns is ,,,Dutch,,
LAMA_Trex,Hu_original,P103,original,,Bernard Menez,The native language of [X] is [Y] .,The native language of Bernard Menez is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Danielle Darrieux,The native language of [X] is [Y] .,The native language of Danielle Darrieux is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Pauline Lafont,The native language of [X] is [Y] .,The native language of Pauline Lafont is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Roman Karmen,The native language of [X] is [Y] .,The native language of Roman Karmen is ,,,Russian,,
LAMA_Trex,Hu_original,P103,original,,Pierre Reverdy,The native language of [X] is [Y] .,The native language of Pierre Reverdy is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Venu Thottempudi,The native language of [X] is [Y] .,The native language of Venu Thottempudi is ,,,Telugu,,
LAMA_Trex,Hu_original,P103,original,,Fyodor Pavlovich Reshetnikov,The native language of [X] is [Y] .,The native language of Fyodor Pavlovich Reshetnikov is ,,,Russian,,
LAMA_Trex,Hu_original,P103,original,,Ewa Farna,The native language of [X] is [Y] .,The native language of Ewa Farna is ,,,Polish,,
LAMA_Trex,Hu_original,P103,original,,Ercole Baldini,The native language of [X] is [Y] .,The native language of Ercole Baldini is ,,,Italian,,
LAMA_Trex,Hu_original,P103,original,,Pierre Bayle,The native language of [X] is [Y] .,The native language of Pierre Bayle is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Nikolay Akimov,The native language of [X] is [Y] .,The native language of Nikolay Akimov is ,,,Russian,,
LAMA_Trex,Hu_original,P103,original,,Gennady Zyuganov,The native language of [X] is [Y] .,The native language of Gennady Zyuganov is ,,,Russian,,
LAMA_Trex,Hu_original,P103,original,,Jean Gaven,The native language of [X] is [Y] .,The native language of Jean Gaven is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Kool Shen,The native language of [X] is [Y] .,The native language of Kool Shen is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Pierre Bec,The native language of [X] is [Y] .,The native language of Pierre Bec is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Dominique Besnehard,The native language of [X] is [Y] .,The native language of Dominique Besnehard is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Gerard Bilders,The native language of [X] is [Y] .,The native language of Gerard Bilders is ,,,Dutch,,
LAMA_Trex,Hu_original,P103,original,,Joseph Laniel,The native language of [X] is [Y] .,The native language of Joseph Laniel is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Hamidou Benmassoud,The native language of [X] is [Y] .,The native language of Hamidou Benmassoud is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Henri Gault,The native language of [X] is [Y] .,The native language of Henri Gault is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Olivier Messiaen,The native language of [X] is [Y] .,The native language of Olivier Messiaen is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Leo Klejn,The native language of [X] is [Y] .,The native language of Leo Klejn is ,,,Russian,,
LAMA_Trex,Hu_original,P103,original,,Victor Horta,The native language of [X] is [Y] .,The native language of Victor Horta is ,,,Dutch,,
LAMA_Trex,Hu_original,P103,original,,Miguel de Cervantes,The native language of [X] is [Y] .,The native language of Miguel de Cervantes is ,,,Spanish,,
LAMA_Trex,Hu_original,P103,original,,Woodrow Wilson,The native language of [X] is [Y] .,The native language of Woodrow Wilson is ,,,English,,
LAMA_Trex,Hu_original,P103,original,,Alexander Butlerov,The native language of [X] is [Y] .,The native language of Alexander Butlerov is ,,,Russian,,
LAMA_Trex,Hu_original,P103,original,,Oleg Novitskiy,The native language of [X] is [Y] .,The native language of Oleg Novitskiy is ,,,Russian,,
LAMA_Trex,Hu_original,P103,original,,Marc Caro,The native language of [X] is [Y] .,The native language of Marc Caro is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Robert Jan van Pelt,The native language of [X] is [Y] .,The native language of Robert Jan van Pelt is ,,,Dutch,,
LAMA_Trex,Hu_original,P103,original,,Alexander Lebedev,The native language of [X] is [Y] .,The native language of Alexander Lebedev is ,,,Russian,,
LAMA_Trex,Hu_original,P103,original,,Augustin Barruel,The native language of [X] is [Y] .,The native language of Augustin Barruel is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Maurice Poli,The native language of [X] is [Y] .,The native language of Maurice Poli is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Nikolai Luzin,The native language of [X] is [Y] .,The native language of Nikolai Luzin is ,,,Russian,,
LAMA_Trex,Hu_original,P103,original,,Patrick Devedjian,The native language of [X] is [Y] .,The native language of Patrick Devedjian is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Jean Paulhan,The native language of [X] is [Y] .,The native language of Jean Paulhan is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Romain Duris,The native language of [X] is [Y] .,The native language of Romain Duris is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Thom Hoffman,The native language of [X] is [Y] .,The native language of Thom Hoffman is ,,,Dutch,,
LAMA_Trex,Hu_original,P103,original,,Anna Kournikova,The native language of [X] is [Y] .,The native language of Anna Kournikova is ,,,Russian,,
LAMA_Trex,Hu_original,P103,original,,Alice Delysia,The native language of [X] is [Y] .,The native language of Alice Delysia is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Coralie Trinh Thi,The native language of [X] is [Y] .,The native language of Coralie Trinh Thi is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Catherine Rouvel,The native language of [X] is [Y] .,The native language of Catherine Rouvel is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Isabelle Caro,The native language of [X] is [Y] .,The native language of Isabelle Caro is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Nagendra Babu,The native language of [X] is [Y] .,The native language of Nagendra Babu is ,,,Telugu,,
LAMA_Trex,Hu_original,P103,original,,Francis Jammes,The native language of [X] is [Y] .,The native language of Francis Jammes is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Bam Margera,The native language of [X] is [Y] .,The native language of Bam Margera is ,,,English,,
LAMA_Trex,Hu_original,P103,original,,Jean-Marie Cavada,The native language of [X] is [Y] .,The native language of Jean-Marie Cavada is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Henri Garat,The native language of [X] is [Y] .,The native language of Henri Garat is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Jacques Attali,The native language of [X] is [Y] .,The native language of Jacques Attali is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Camille de Casabianca,The native language of [X] is [Y] .,The native language of Camille de Casabianca is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Daniel Ivernel,The native language of [X] is [Y] .,The native language of Daniel Ivernel is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Frans G. Bengtsson,The native language of [X] is [Y] .,The native language of Frans G. Bengtsson is ,,,Swedish,,
LAMA_Trex,Hu_original,P103,original,,Tina Turner,The native language of [X] is [Y] .,The native language of Tina Turner is ,,,English,,
LAMA_Trex,Hu_original,P103,original,,Riebeeck Jan Van,The native language of [X] is [Y] .,The native language of Riebeeck Jan Van is ,,,Dutch,,
LAMA_Trex,Hu_original,P103,original,,Fred Vargas,The native language of [X] is [Y] .,The native language of Fred Vargas is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Mithat Bayrak,The native language of [X] is [Y] .,The native language of Mithat Bayrak is ,,,Turkish,,
LAMA_Trex,Hu_original,P103,original,,Marcel Schwob,The native language of [X] is [Y] .,The native language of Marcel Schwob is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Zelimkhan Yandarbiyev,The native language of [X] is [Y] .,The native language of Zelimkhan Yandarbiyev is ,,,Russian,,
LAMA_Trex,Hu_original,P103,original,,Louis Joxe,The native language of [X] is [Y] .,The native language of Louis Joxe is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Raghu Babu,The native language of [X] is [Y] .,The native language of Raghu Babu is ,,,Telugu,,
LAMA_Trex,Hu_original,P103,original,,Odette Barencey,The native language of [X] is [Y] .,The native language of Odette Barencey is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Irma Boom,The native language of [X] is [Y] .,The native language of Irma Boom is ,,,Dutch,,
LAMA_Trex,Hu_original,P103,original,,Nyusha,The native language of [X] is [Y] .,The native language of Nyusha is ,,,Russian,,
LAMA_Trex,Hu_original,P103,original,,Henriette-Julie de Murat,The native language of [X] is [Y] .,The native language of Henriette-Julie de Murat is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Rainer Maria Rilke,The native language of [X] is [Y] .,The native language of Rainer Maria Rilke is ,,,German,,
LAMA_Trex,Hu_original,P103,original,,Lev Landau,The native language of [X] is [Y] .,The native language of Lev Landau is ,,,Russian,,
LAMA_Trex,Hu_original,P103,original,,Alex Ferguson,The native language of [X] is [Y] .,The native language of Alex Ferguson is ,,,English,,
LAMA_Trex,Hu_original,P103,original,,Louis-Jean-Marie Daubenton,The native language of [X] is [Y] .,The native language of Louis-Jean-Marie Daubenton is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Ferdinand-Alphonse Hamelin,The native language of [X] is [Y] .,The native language of Ferdinand-Alphonse Hamelin is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Lydie Denier,The native language of [X] is [Y] .,The native language of Lydie Denier is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Dominique Bouhours,The native language of [X] is [Y] .,The native language of Dominique Bouhours is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Frederick Marryat,The native language of [X] is [Y] .,The native language of Frederick Marryat is ,,,English,,
LAMA_Trex,Hu_original,P103,original,,Elsa Zylberstein,The native language of [X] is [Y] .,The native language of Elsa Zylberstein is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Nicolaas Pierson,The native language of [X] is [Y] .,The native language of Nicolaas Pierson is ,,,Dutch,,
LAMA_Trex,Hu_original,P103,original,,Adolphe Schneider,The native language of [X] is [Y] .,The native language of Adolphe Schneider is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Julie Myerson,The native language of [X] is [Y] .,The native language of Julie Myerson is ,,,English,,
LAMA_Trex,Hu_original,P103,original,,Juan de Espinosa Medrano,The native language of [X] is [Y] .,The native language of Juan de Espinosa Medrano is ,,,Spanish,,
LAMA_Trex,Hu_original,P103,original,,Paolo Tiralongo,The native language of [X] is [Y] .,The native language of Paolo Tiralongo is ,,,Italian,,
LAMA_Trex,Hu_original,P103,original,,Isabelle Nanty,The native language of [X] is [Y] .,The native language of Isabelle Nanty is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Marcel Mouloudji,The native language of [X] is [Y] .,The native language of Marcel Mouloudji is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Jean-Pierre Andrevon,The native language of [X] is [Y] .,The native language of Jean-Pierre Andrevon is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Joannes de Laet,The native language of [X] is [Y] .,The native language of Joannes de Laet is ,,,Dutch,,
LAMA_Trex,Hu_original,P103,original,,Charles Augustin Sainte-Beuve,The native language of [X] is [Y] .,The native language of Charles Augustin Sainte-Beuve is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Gilles Lellouche,The native language of [X] is [Y] .,The native language of Gilles Lellouche is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Marguerite Audoux,The native language of [X] is [Y] .,The native language of Marguerite Audoux is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Shy'm,The native language of [X] is [Y] .,The native language of Shy'm is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Colette Darfeuil,The native language of [X] is [Y] .,The native language of Colette Darfeuil is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Mohammad-Reza Sharifinia,The native language of [X] is [Y] .,The native language of Mohammad-Reza Sharifinia is ,,,Persian,,
LAMA_Trex,Hu_original,P103,original,,Blanchette Brunoy,The native language of [X] is [Y] .,The native language of Blanchette Brunoy is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Patrick Chamoiseau,The native language of [X] is [Y] .,The native language of Patrick Chamoiseau is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Wil Huygen,The native language of [X] is [Y] .,The native language of Wil Huygen is ,,,Dutch,,
LAMA_Trex,Hu_original,P103,original,,Jacques Ellul,The native language of [X] is [Y] .,The native language of Jacques Ellul is ,,,French,,
LAMA_Trex,Hu_original,P103,original,,Edward Bulwer-Lytton,The native language of [X] is [Y] .,The native language of Edward Bulwer-Lytton is ,,,English,,
LAMA_Trex,Hu_original,P103,original,,Glenmor,The native language of [X] is [Y] .,The native language of Glenmor is ,,,Breton,,
LAMA_Trex,Hu_original,P103,original,,Geetu Mohandas,The native language of [X] is [Y] .,The native language of Geetu Mohandas is ,,,Malayalam,,
LAMA_Trex,Hu_original,P103,original,,Guy Debord,The native language of [X] is [Y] .,The native language of Guy Debord is ,,,French,,
